,Turbine_ID_x,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg,Hyd_Oil_Temp_Avg,Gear_Oil_Temp_Avg,Gear_Bear_Temp_Avg,Nac_Temp_Avg,Rtr_RPM_Max,Rtr_RPM_Min,Rtr_RPM_Avg,Amb_WindSpeed_Max,Amb_WindSpeed_Min,Amb_WindSpeed_Avg,Amb_WindSpeed_Std,Amb_WindDir_Relative_Avg,Amb_WindDir_Abs_Avg,Amb_Temp_Avg,Prod_LatestAvg_ActPwrGen0,Prod_LatestAvg_ActPwrGen1,Prod_LatestAvg_ActPwrGen2,Prod_LatestAvg_TotActPwr,Prod_LatestAvg_ReactPwrGen0,Prod_LatestAvg_ReactPwrGen1,Prod_LatestAvg_ReactPwrGen2,Prod_LatestAvg_TotReactPwr,HVTrafo_Phase1_Temp_Avg,HVTrafo_Phase2_Temp_Avg,HVTrafo_Phase3_Temp_Avg,Grd_InverterPhase1_Temp_Avg,Cont_Top_Temp_Avg,Cont_Hub_Temp_Avg,Cont_VCP_Temp_Avg,Gen_SlipRing_Temp_Avg,Spin_Temp_Avg,Blds_PitchAngle_Min,Blds_PitchAngle_Max,Blds_PitchAngle_Avg,Blds_PitchAngle_Std,Cont_VCP_ChokcoilTemp_Avg,Grd_RtrInvPhase1_Temp_Avg,Grd_RtrInvPhase2_Temp_Avg,Grd_RtrInvPhase3_Temp_Avg,Cont_VCP_WtrTemp_Avg,Grd_Prod_Pwr_Avg,Grd_Prod_CosPhi_Avg,Grd_Prod_Freq_Avg,Grd_Prod_VoltPhse1_Avg,Grd_Prod_VoltPhse2_Avg,Grd_Prod_VoltPhse3_Avg,Grd_Prod_CurPhse1_Avg,Grd_Prod_CurPhse2_Avg,Grd_Prod_CurPhse3_Avg,Grd_Prod_Pwr_Max,Grd_Prod_Pwr_Min,Grd_Busbar_Temp_Avg,Rtr_RPM_Std,Amb_WindSpeed_Est_Avg,Grd_Prod_Pwr_Std,Grd_Prod_ReactPwr_Avg,Grd_Prod_ReactPwr_Max,Grd_Prod_ReactPwr_Min,Grd_Prod_ReactPwr_Std,Grd_Prod_PsblePwr_Avg,Grd_Prod_PsblePwr_Max,Grd_Prod_PsblePwr_Min,Grd_Prod_PsblePwr_Std,Grd_Prod_PsbleInd_Avg,Grd_Prod_PsbleInd_Max,Grd_Prod_PsbleInd_Min,Grd_Prod_PsbleInd_Std,Grd_Prod_PsbleCap_Avg,Grd_Prod_PsbleCap_Max,Grd_Prod_PsbleCap_Min,Grd_Prod_PsbleCap_Std,Gen_Bear2_Temp_Avg,Nac_Direction_Avg,RPM_Diff,Power_Diff,Turbine_ID_y,Component,Remarks
28,T06,2017-01-09 07:20:00+00:00,249.2,133.3,198.8,28.4,32.0,27.0,27.0,28.0,27.0,36.0,39.0,23.0,2.2,0.0,1.6,5.3,0.6000000000000001,2.6,0.6000000000000001,-9.6,343.2,9.0,-438.0,0.0,0.0,-438.0,-502.0,0.0,0.0,-502.0,34.0,37.0,33.0,29.0,29.0,19.0,27.0,18.0,12.0,24.0,24.0,24.0,0.0,29.0,29.0,29.0,29.0,26.0,-2.7,0.6000000000000001,50.0,398.8,398.2,395.7,2.3,4.6,4.4,-2.1,-21.9,22.0,0.7000000000000001,2.6,2.7,-3.1,-2.6,-17.1,1.9,3.8,45.2,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,352.9,641.9000000000001,4.0,,,
29,T06,2017-01-09 09:40:00+00:00,1357.8,163.4,1209.6,183.1,35.0,27.0,27.0,28.0,28.0,36.0,40.0,23.0,12.0,0.0,10.7,6.3,0.6000000000000001,3.3,0.8,8.8,353.9,9.0,-225.0,3335.0,0.0,3110.0,-212.0,-11232.0,0.0,-11443.0,35.0,38.0,34.0,30.0,30.0,19.0,28.0,21.0,12.0,-0.4,58.5,2.3,8.6,31.0,30.0,29.0,29.0,27.0,18.5,0.4,50.0,399.8,398.6,396.6,77.5,92.8,77.6,120.7,-45.1,23.0,1.5,3.3,22.2,-69.1,591.6,-223.1,108.2,21.2,122.8,0.0,20.5,-100.4,0.0,-599.7,97.3,100.4,599.7,0.0,97.3,26.0,345.1,835.8999999999999,21.5,,,
30,T06,2017-01-09 09:50:00+00:00,292.9,159.2,257.8,24.0,37.0,29.0,29.0,29.0,28.0,36.0,40.0,24.0,2.6,0.0,2.3,5.4,0.5,2.9,0.5,-6.1,313.8,9.0,-550.0,0.0,0.0,-550.0,-731.0,0.0,0.0,-731.0,35.0,38.0,35.0,30.0,31.0,19.0,29.0,20.0,12.0,24.0,40.3,24.0,0.8,33.0,30.0,29.0,29.0,28.0,-3.2,0.6000000000000001,50.0,400.6,399.9,397.2,3.3,5.7,5.5,-2.1,-22.1,23.0,0.3,2.9,3.1,-4.3,-2.7,-15.6,3.4,12.1,55.8,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,319.9,951.8,21.7,,,
31,T06,2017-01-10 23:10:00+00:00,1256.2,1240.4,1248.5,2.8,33.0,43.0,45.0,45.0,27.0,43.0,47.0,25.0,11.1,11.0,11.1,6.0,1.9,3.7,0.4,0.5,320.1,13.0,0.0,5325.0,0.0,5325.0,0.0,-9758.0,0.0,-9758.0,39.0,42.0,39.0,35.0,35.0,22.0,33.0,22.0,15.0,-0.6000000000000001,0.7000000000000001,0.2,0.3,78.0,36.0,34.0,34.0,34.0,31.9,0.3,50.0,399.9,398.0,396.5,88.4,108.7,87.2,80.5,-2.1,32.0,0.0,3.7,19.0,-60.6,235.1,-385.0,106.5,31.9,80.9,0.0,19.0,-156.2,0.0,-396.2,93.2,156.2,396.2,0.0,93.2,32.0,319.6,0.2999999999999545,29.300000000000004,,,
32,T06,2017-01-10 23:20:00+00:00,1258.1,164.2,543.0,471.5,33.0,44.0,45.0,45.0,27.0,42.0,46.0,25.0,11.1,0.0,4.8,5.8,0.7000000000000001,2.9,0.5,-4.5,331.9,13.0,-1348.0,2.0,0.0,-1346.0,-1812.0,-189.0,0.0,-2001.0,39.0,42.0,39.0,31.0,35.0,22.0,33.0,21.0,15.0,0.3,57.2,17.8,11.6,77.0,32.0,29.0,30.0,31.0,-8.2,0.6000000000000001,50.0,399.8,398.7,396.5,12.8,15.6,14.5,18.0,-27.5,32.0,4.2,2.9,5.3,-11.9,0.1,-60.2,6.5,6.8,47.3,0.0,10.6,-1.1,0.0,-82.2,7.3,1.1,82.2,0.0,7.3,32.0,336.4,705.5,40.099999999999994,,,
33,T06,2017-01-11 02:50:00+00:00,279.2,123.2,238.0,22.1,35.0,46.0,47.0,47.0,29.0,42.0,45.0,25.0,2.8,0.0,2.1,6.7,1.0,2.8,0.6000000000000001,5.2,342.0,12.0,-1469.0,0.0,0.0,-1469.0,-2006.0,0.0,0.0,-2006.0,38.0,41.0,37.0,32.0,33.0,22.0,32.0,20.0,14.0,24.0,55.5,24.8,4.7,73.0,32.0,30.0,30.0,31.0,-8.8,0.6000000000000001,50.0,398.1,396.0,394.6,10.9,13.8,13.2,-7.5,-31.1,31.0,0.3,2.8,3.8,-12.0,-9.8,-33.0,4.3,8.6,64.9,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,336.8,991.0,49.3,,,
34,T06,2017-01-11 05:50:00+00:00,1390.1,259.5,1152.5,268.2,26.0,32.0,33.0,33.0,28.0,41.0,44.0,22.0,12.3,2.4,10.2,5.6,0.9,3.6,0.7000000000000001,19.1,32.6,13.0,-457.0,3563.0,0.0,3106.0,-585.0,719.0,0.0,134.0,35.0,39.0,35.0,30.0,30.0,21.0,29.0,18.0,14.0,-2.3,45.8,3.2,8.0,40.0,31.0,30.0,30.0,28.0,18.6,0.5,50.0,402.5,400.1,399.5,60.8,67.7,66.8,181.2,-35.2,25.0,2.4,3.6,31.6,0.7000000000000001,262.9,-290.5,100.5,37.5,182.0,0.0,33.7,-106.1,0.0,-891.7,140.9,106.1,891.7,0.0,140.9,28.0,13.5,704.8,19.700000000000003,,,
35,T06,2017-01-11 06:00:00+00:00,1261.6,182.3,566.8,482.0,27.0,34.0,34.0,35.0,29.0,41.0,44.0,23.0,11.2,1.6,5.0,5.2,0.5,2.8,0.7000000000000001,-0.4,12.7,13.0,-740.0,46.0,0.0,-694.0,-812.0,-278.0,0.0,-1090.0,35.0,39.0,35.0,32.0,30.0,21.0,30.0,19.0,14.0,-0.3,45.2,17.1,10.9,42.0,32.0,30.0,30.0,30.0,-4.2,0.7000000000000001,50.0,402.2,400.1,398.9,10.5,12.6,12.9,36.3,-37.8,25.0,4.3,2.8,8.5,-6.4,73.6,-142.0,21.5,7.0,46.4,0.0,11.7,-5.7,0.0,-180.0,23.8,5.7,180.0,0.0,23.8,29.0,13.2,585.7,22.8,,,
36,T06,2017-01-11 09:10:00+00:00,1258.5,1240.7,1248.8,2.8,31.0,43.0,44.0,45.0,28.0,41.0,46.0,23.0,11.2,11.0,11.1,7.6,1.3,3.3,0.6000000000000001,-23.6,257.4,11.0,0.0,2676.0,0.0,2676.0,0.0,-2360.0,0.0,-2360.0,35.0,39.0,35.0,34.0,32.0,21.0,30.0,20.0,14.0,-0.2,0.9,0.6000000000000001,0.2,58.0,35.0,34.0,34.0,33.0,16.0,0.4,50.0,400.2,398.5,397.3,54.6,63.5,56.7,44.5,-15.4,26.0,0.0,3.5,11.8,-14.0,143.8,-168.9,70.4,16.5,45.1,0.0,11.2,-80.8,0.0,-220.9,54.9,80.8,220.9,0.0,54.9,34.0,281.0,344.0999999999999,13.6,,,
37,T06,2017-01-11 09:20:00+00:00,1250.1,28.3,455.3,447.1,32.0,45.0,45.0,46.0,28.0,41.0,45.0,23.0,11.1,0.0,3.9,5.8,0.8,3.4,0.5,-17.1,264.0,12.0,-1029.0,-53.0,0.0,-1082.0,-1311.0,0.0,0.0,-1311.0,35.0,39.0,35.0,34.0,32.0,21.0,31.0,19.0,14.0,0.2,81.0,27.5,22.7,60.0,34.0,32.0,32.0,33.0,-6.5,0.6000000000000001,50.0,398.1,397.2,395.3,8.0,10.5,10.3,-2.8,-28.4,26.0,4.1,3.4,4.9,-7.9,0.2,-24.9,5.9,33.9,83.5,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,281.1,793.5,22.5,,,
38,T06,2017-01-11 10:10:00+00:00,227.1,122.9,172.7,32.4,33.0,44.0,45.0,45.0,28.0,41.0,43.0,23.0,2.0,0.0,0.9,4.7,1.5,2.5,0.5,-6.5,299.7,12.0,-795.0,0.0,0.0,-795.0,-858.0,0.0,0.0,-858.0,35.0,39.0,35.0,32.0,32.0,21.0,30.0,18.0,14.0,24.0,24.0,24.0,0.0,53.0,32.0,30.0,31.0,31.0,-4.7,0.7000000000000001,50.0,397.8,397.0,394.6,4.2,7.3,7.1,-3.8,-23.3,26.0,0.9,2.5,2.8,-5.1,-3.9,-20.6,3.0,2.2,30.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,306.2,718.7,11.5,,,
39,T06,2017-01-11 17:30:00+00:00,1262.2,218.0,882.2,481.0,43.0,57.0,59.0,59.0,31.0,45.0,49.0,29.0,11.2,2.0,7.8,6.4,0.7000000000000001,3.2,0.9,-3.0,158.5,18.0,-1075.0,3190.0,0.0,2115.0,-1404.0,-2662.0,0.0,-4066.0,44.0,47.0,44.0,37.0,40.0,30.0,39.0,28.0,23.0,-1.6,43.4,9.5,12.0,96.0,38.0,36.0,36.0,37.0,12.3,0.7000000000000001,50.0,400.0,398.6,397.6,33.6,40.8,35.0,150.1,-37.2,38.0,4.2,3.2,43.2,-24.2,168.3,-117.1,33.6,21.3,152.1,0.0,37.7,-96.2,0.0,-745.2,186.8,96.2,745.2,0.0,186.8,40.0,161.5,382.70000000000005,177.79999999999998,,,
40,T06,2017-01-11 17:40:00+00:00,293.9,217.1,262.9,17.6,43.0,54.0,56.0,55.0,31.0,45.0,47.0,29.0,2.6,1.9,2.3,5.2,1.5,3.3,0.5,20.8,197.0,19.0,-1632.0,0.0,0.0,-1632.0,-2034.0,0.0,0.0,-2034.0,44.0,46.0,43.0,35.0,40.0,30.0,38.0,26.0,23.0,24.0,24.0,24.0,0.0,90.0,35.0,33.0,33.0,35.0,-9.8,0.6000000000000001,50.0,400.7,400.0,398.2,10.8,14.7,13.7,-9.1,-28.8,37.0,0.2,3.3,2.9,-12.2,-11.3,-28.9,2.5,29.3,76.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,176.2,619.3000000000001,22.1,,,
41,T06,2017-01-11 17:50:00+00:00,1348.2,260.0,981.3,428.0,42.0,52.0,53.0,53.0,31.0,44.0,47.0,29.0,11.9,2.3,8.7,4.5,1.4,3.2,0.4,-4.8,164.0,19.0,-1069.0,582.0,0.0,-487.0,-979.0,3150.0,0.0,2172.0,44.0,46.0,43.0,36.0,40.0,30.0,38.0,27.0,23.0,-2.3,24.0,6.7,10.1,85.0,37.0,35.0,35.0,36.0,-2.9,0.6000000000000001,50.0,398.5,397.2,395.4,27.6,26.7,33.1,82.6,-46.1,36.0,3.8,3.3,14.4,13.0,405.8,-27.1,49.2,19.7,84.7,0.0,18.9,-22.3,0.0,-415.0,48.9,22.3,415.0,0.0,48.9,38.0,168.8,718.4,6.9,,,
42,T06,2017-01-12 17:10:00+00:00,1266.2,175.4,997.3,424.6,45.0,60.0,62.0,62.0,31.0,46.0,49.0,30.0,11.2,1.7000000000000002,8.9,5.8,0.6000000000000001,3.3,0.9,2.9,81.0,19.0,-1138.0,3241.0,0.0,2103.0,-1495.0,-985.0,0.0,-2480.0,45.0,48.0,45.0,37.0,41.0,28.0,40.0,29.0,21.0,-1.2,49.2,7.3,11.6,101.0,38.0,36.0,36.0,37.0,12.4,0.6000000000000001,50.0,399.7,398.6,397.2,73.4,75.3,76.4,134.0,-44.1,39.0,3.7,3.3,44.3,-15.4,416.1,-546.7,151.0,28.7,135.0,0.0,37.7,-106.0,0.0,-661.3,188.6,106.0,661.3,0.0,188.6,41.0,78.0,251.29999999999995,31.5,,,
43,T06,2017-01-12 17:20:00+00:00,291.0,189.0,238.5,24.5,45.0,57.0,59.0,58.0,31.0,45.0,47.0,31.0,2.6,1.7000000000000002,2.1,4.4,0.5,2.8,0.5,42.0,117.3,19.0,-1674.0,0.0,0.0,-1674.0,-2108.0,0.0,0.0,-2108.0,45.0,47.0,45.0,37.0,41.0,28.0,40.0,27.0,21.0,24.0,24.0,24.0,0.0,95.0,37.0,35.0,35.0,37.0,-10.0,0.6000000000000001,50.0,398.9,398.4,396.5,11.3,15.2,14.2,-9.1,-29.0,38.0,0.2,2.8,3.2,-12.6,-11.4,-27.5,3.1,8.7,47.3,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,75.3,758.8,22.4,,,
44,T06,2017-01-12 20:50:00+00:00,1453.8,1222.9,1291.1,49.3,38.0,52.0,53.0,53.0,30.0,46.0,51.0,27.0,12.9,10.8,11.4,9.7,0.9,5.0,1.2,-33.4,334.5,17.0,0.0,39132.0,0.0,39132.0,0.0,-21733.0,0.0,-21733.0,44.0,47.0,44.0,39.0,37.0,25.0,36.0,25.0,18.0,-2.3,0.6000000000000001,-1.0,0.7000000000000001,92.0,40.0,38.0,38.0,38.0,233.9,0.8,50.0,397.2,395.7,393.9,206.3,246.8,232.2,419.7,76.9,35.0,0.4,5.3,82.6,-130.2,-44.9,-163.0,14.8,233.6,431.7,72.4,83.7,-888.4,-351.5,-1000.0,175.4,888.4,1000.0,351.5,175.4,36.0,7.9,81.5,228.29999999999998,,,
45,T06,2017-01-12 21:00:00+00:00,1274.6,238.6,850.6,471.4,39.0,51.0,53.0,53.0,30.0,45.0,49.0,27.0,11.3,2.1,7.6,7.8,0.8,3.1,0.7000000000000001,-29.4,338.5,16.0,-1150.0,2537.0,0.0,1387.0,-1508.0,-5144.0,0.0,-6652.0,44.0,47.0,44.0,40.0,37.0,25.0,36.0,25.0,18.0,-0.7000000000000001,44.5,10.4,12.1,91.0,40.0,38.0,38.0,40.0,8.0,0.6000000000000001,50.0,400.1,399.2,396.6,37.2,49.7,40.6,128.0,-40.6,35.0,4.2,3.2,35.6,-39.6,0.1,-138.2,46.5,22.0,130.4,0.0,30.6,-77.4,0.0,-638.8,149.7,77.4,638.8,0.0,149.7,36.0,7.9,440.4999999999999,225.9,,,
46,T06,2017-01-12 21:10:00+00:00,289.2,170.1,220.6,37.8,39.0,49.0,50.0,50.0,30.0,44.0,47.0,27.0,2.6,1.5,2.0,4.8,1.1,2.7,0.6000000000000001,-13.2,348.1,16.0,-1620.0,0.0,0.0,-1620.0,-1993.0,0.0,0.0,-1993.0,43.0,46.0,43.0,37.0,37.0,25.0,36.0,23.0,18.0,24.0,24.0,24.0,0.0,86.0,38.0,35.0,36.0,38.0,-9.7,0.6000000000000001,49.9,400.2,399.6,396.3,10.5,14.5,13.4,-9.1,-29.0,35.0,0.3,2.7,2.7,-11.9,-11.4,-29.2,2.1,8.3,76.6,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.3,630.0,17.7,,,
47,T06,2017-01-13 03:40:00+00:00,1332.0,1217.8,1253.5,17.1,37.0,53.0,55.0,55.0,28.0,44.0,49.0,26.0,11.8,10.8,11.1,9.9,1.2,4.2,0.9,7.1,331.2,12.0,0.0,12064.0,0.0,12064.0,0.0,-13851.0,0.0,-13851.0,39.0,42.0,38.0,34.0,37.0,23.0,35.0,22.0,15.0,-2.3,2.4,-0.3,0.7000000000000001,100.0,35.0,33.0,33.0,33.0,71.8,0.6000000000000001,50.0,400.0,397.8,397.6,95.7,113.4,87.1,278.3,-17.1,34.0,0.1,4.1,55.1,-82.7,1.5,-142.2,32.3,72.1,285.5,0.0,54.9,-348.9,0.0,-1000.0,256.2,348.9,1000.0,0.0,256.2,35.0,324.1,1.599999999999909,48.900000000000006,,,
48,T06,2017-01-13 03:50:00+00:00,1261.9,215.9,535.4,437.2,37.0,52.0,54.0,54.0,28.0,43.0,47.0,26.0,11.2,1.9,4.8,6.2,0.8,3.0,0.6000000000000001,1.8,332.6,12.0,-1407.0,-31.0,0.0,-1438.0,-1906.0,-164.0,0.0,-2070.0,39.0,42.0,38.0,32.0,36.0,23.0,35.0,22.0,15.0,-0.4,44.5,17.5,11.1,97.0,32.0,30.0,30.0,31.0,-8.7,0.6000000000000001,50.0,399.6,397.7,396.6,13.6,15.9,15.4,30.9,-37.4,34.0,3.9,3.0,8.7,-12.5,0.7000000000000001,-47.5,6.4,13.6,76.6,0.0,17.5,-4.3,0.0,-154.5,22.4,4.3,154.5,0.0,22.4,35.0,330.8,718.1,80.5,,,
49,T06,2017-01-13 06:20:00+00:00,1368.3,287.7,785.8,466.1,34.0,48.0,48.0,49.0,28.0,42.0,45.0,26.0,12.1,2.6,6.9,5.8,1.6,3.5,0.5,8.4,302.0,11.0,-551.0,3028.0,0.0,2477.0,-179.0,-2659.0,0.0,-2837.0,37.0,40.0,37.0,33.0,33.0,21.0,32.0,19.0,14.0,-2.3,24.0,11.1,11.8,70.0,34.0,32.0,32.0,32.0,15.0,0.6000000000000001,50.0,399.6,397.8,396.8,45.1,54.7,44.2,146.1,-49.8,30.0,4.1,3.6,26.8,-17.0,716.4,-92.6,98.5,40.0,147.9,0.0,23.8,-90.8,0.0,-724.4,116.7,90.8,724.4,0.0,116.7,36.0,293.6,386.9,20.8,,,
50,T06,2017-01-13 06:30:00+00:00,1262.6,254.4,820.2,474.8,35.0,48.0,49.0,50.0,28.0,42.0,46.0,25.0,11.2,2.4,7.3,6.9,1.4,3.2,0.6000000000000001,18.5,329.0,11.0,-995.0,1316.0,0.0,321.0,-1374.0,-4190.0,0.0,-5564.0,37.0,40.0,37.0,35.0,33.0,21.0,32.0,20.0,14.0,0.1,44.2,12.1,11.8,71.0,36.0,34.0,34.0,34.0,1.9,0.5,50.0,400.5,398.9,397.8,31.2,37.2,29.1,42.2,-27.4,30.0,4.2,3.3,18.5,-33.2,0.1,-100.3,36.1,19.7,60.4,0.0,16.7,-40.6,0.0,-209.8,69.5,40.6,209.8,0.0,69.5,36.0,310.5,34.40000000000009,13.1,,,
51,T06,2017-01-13 06:40:00+00:00,265.8,162.0,199.9,28.9,35.0,46.0,47.0,48.0,28.0,42.0,44.0,25.0,2.4,0.0,1.6,4.6,0.4,2.3,0.5,-29.6,288.9,11.0,-1367.0,0.0,0.0,-1367.0,-1825.0,0.0,0.0,-1825.0,37.0,40.0,37.0,33.0,33.0,21.0,32.0,18.0,14.0,24.0,24.0,24.0,0.0,67.0,34.0,31.0,32.0,33.0,-8.2,0.6000000000000001,50.0,399.8,398.5,397.1,9.7,12.7,12.6,-7.5,-27.5,30.0,0.6000000000000001,2.3,2.9,-11.0,-10.1,-26.5,2.5,0.5,22.6,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,318.5,620.3000000000001,10.1,,,
52,T06,2017-01-13 07:10:00+00:00,1361.0,244.7,613.8,450.8,32.0,39.0,40.0,40.0,28.0,41.0,43.0,24.0,12.1,2.2,5.4,6.0,1.3,3.6,0.5,6.5,307.2,11.0,-1062.0,1528.0,0.0,466.0,-1031.0,1365.0,0.0,334.0,36.0,40.0,36.0,31.0,33.0,21.0,30.0,18.0,14.0,-2.3,24.0,15.1,11.5,56.0,31.0,30.0,30.0,29.0,2.8,0.6000000000000001,50.0,397.4,395.9,393.9,39.1,42.5,43.4,131.4,-35.8,28.0,4.0,3.6,23.4,2.1,645.4,-210.6,94.1,44.5,132.9,0.0,24.2,-47.0,0.0,-651.0,98.4,47.0,651.0,0.0,98.4,31.0,300.6,389.4,12.0,,,
53,T06,2017-01-13 07:40:00+00:00,1229.2,205.3,266.7,153.5,30.0,37.0,37.0,38.0,28.0,42.0,44.0,23.0,10.9,1.8,2.4,4.2,0.4,2.7,0.5,13.0,320.3,11.0,-1372.0,0.0,0.0,-1372.0,-1853.0,0.0,0.0,-1853.0,36.0,40.0,36.0,32.0,32.0,21.0,30.0,18.0,14.0,0.8,44.6,23.9,3.8,55.0,32.0,30.0,31.0,31.0,-8.2,0.6000000000000001,50.0,395.9,395.0,392.5,9.8,12.8,12.3,-6.9,-27.2,28.0,1.4,2.7,3.5,-11.1,-9.8,-27.2,3.1,1.2,25.9,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,307.3,655.8,9.0,,,
54,T06,2017-01-13 10:20:00+00:00,1258.8,173.8,499.5,439.7,27.0,37.0,38.0,38.0,27.0,41.0,45.0,23.0,11.1,1.7000000000000002,4.4,4.8,1.2,2.8,0.5,2.7,326.8,11.0,-889.0,-40.0,0.0,-929.0,-981.0,0.0,0.0,-981.0,35.0,38.0,35.0,31.0,31.0,20.0,30.0,18.0,13.0,0.8,54.1,19.0,10.8,49.0,31.0,29.0,29.0,30.0,-5.5,0.7000000000000001,50.0,396.6,395.5,393.7,6.2,9.1,8.6,-1.3,-28.1,25.0,3.9,2.8,4.3,-5.9,0.4,-27.1,4.5,3.2,29.5,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,324.1,749.0999999999999,42.9,,,
55,T06,2017-01-13 22:40:00+00:00,1266.8,1229.3,1248.5,4.8,38.0,54.0,56.0,56.0,27.0,44.0,48.0,26.0,11.2,10.9,11.1,6.4,1.0,3.8,0.5,-4.9,311.2,12.0,0.0,7185.0,0.0,7185.0,0.0,-1940.0,0.0,-1940.0,40.0,43.0,40.0,34.0,37.0,22.0,35.0,22.0,14.0,-1.1,0.9,0.0,0.4,97.0,36.0,34.0,34.0,33.0,42.9,0.4,50.0,402.2,399.8,398.6,121.2,131.9,130.3,104.3,-18.1,34.0,0.0,3.8,25.8,-10.2,388.9,-430.2,167.7,43.2,105.1,0.0,25.2,-211.5,0.0,-515.0,123.5,211.5,515.0,0.0,123.5,36.0,316.1,0.2999999999999545,10.200000000000003,,,
56,T06,2017-01-13 22:50:00+00:00,1257.9,262.3,1199.1,204.6,38.0,54.0,56.0,56.0,27.0,44.0,48.0,26.0,11.1,2.5,10.6,6.5,1.1,3.3,0.6000000000000001,5.2,321.6,12.0,-461.0,1633.0,0.0,1172.0,-595.0,-165.0,0.0,-760.0,40.0,43.0,40.0,34.0,37.0,22.0,35.0,22.0,14.0,-0.1,45.4,2.7,7.3,97.0,35.0,33.0,33.0,33.0,6.9,0.4,50.0,402.2,400.7,398.8,40.5,44.8,45.0,33.6,-27.4,34.0,1.7000000000000002,3.3,13.6,-5.3,129.2,-158.7,57.3,12.7,85.6,0.0,13.8,-48.6,0.0,-166.9,47.8,48.6,166.9,0.0,47.8,36.0,316.4,49.40000000000009,36.0,,,
57,T06,2017-01-13 23:00:00+00:00,321.5,124.5,208.0,59.8,38.0,52.0,54.0,54.0,27.0,43.0,46.0,27.0,2.8,0.0,1.5,6.7,0.9,2.6,0.7000000000000001,18.7,335.2,12.0,-1361.0,0.0,0.0,-1361.0,-1874.0,0.0,0.0,-1874.0,40.0,43.0,40.0,31.0,37.0,21.0,35.0,20.0,14.0,24.0,24.0,24.0,0.0,91.0,31.0,29.0,30.0,30.0,-8.2,0.6000000000000001,50.0,400.4,399.2,396.7,9.9,12.9,12.5,-7.5,-27.4,34.0,1.0,2.6,2.5,-11.2,-10.1,-27.1,3.0,11.7,59.7,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,316.4,991.0999999999999,15.1,,,
58,T06,2017-01-14 01:00:00+00:00,268.4,233.4,252.3,6.3,30.0,39.0,40.0,40.0,27.0,42.0,44.0,24.0,2.3,2.1,2.2,5.8,1.1,2.9,0.6000000000000001,-2.8,348.6,11.0,-1396.0,0.0,0.0,-1396.0,-1856.0,0.0,0.0,-1856.0,37.0,41.0,37.0,31.0,33.0,20.0,31.0,19.0,13.0,24.0,24.0,24.0,0.0,66.0,31.0,29.0,29.0,30.0,-8.4,0.6000000000000001,50.0,401.2,399.8,397.8,9.9,12.9,12.7,-7.6,-27.7,29.0,0.1,2.9,2.9,-11.2,-10.1,-27.9,2.7,8.0,51.8,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,351.4,841.7,14.0,,,
59,T06,2017-01-14 05:20:00+00:00,1258.9,161.9,1213.8,172.9,32.0,46.0,48.0,48.0,26.0,42.0,47.0,22.0,11.2,1.9,10.8,6.3,0.8,3.2,0.7000000000000001,-1.2,309.9,8.0,-402.0,4458.0,0.0,4057.0,-517.0,-955.0,0.0,-1472.0,35.0,38.0,34.0,33.0,32.0,19.0,31.0,17.0,11.0,-0.4,52.8,2.4,8.2,78.0,35.0,33.0,33.0,32.0,24.1,0.4,50.0,399.6,397.4,396.5,92.5,99.2,97.2,66.8,-27.5,27.0,1.4,3.5,26.9,-8.9,303.8,-299.2,142.5,27.0,67.7,0.0,23.3,-130.6,0.0,-331.5,115.3,130.6,331.5,0.0,115.3,32.0,311.2,35.100000000000136,21.199999999999996,,,
