Time_Detected,Time_Reset,Turbine_Identifier,Remark,Unit_Title_Destination
2017-01-07 01:43:32+00:00,,T07,External power ref.:2000kW,
2017-01-07 02:13:31+00:00,,T07,External power ref.:2000kW,
2017-01-07 02:43:31+00:00,,T07,External power ref.:2000kW,
2017-01-07 03:13:31+00:00,,T07,External power ref.:2000kW,
2017-01-07 03:14:44+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-01-07 03:43:31+00:00,,T07,External power ref.:2000kW,
2017-01-07 03:58:11+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-01-07 04:13:30+00:00,,T07,External power ref.:2000kW,
2017-01-07 04:43:30+00:00,,T07,External power ref.:2000kW,
2017-01-07 05:00:51+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-01-07 05:13:30+00:00,,T07,External power ref.:2000kW,
2017-01-07 05:43:29+00:00,,T07,External power ref.:2000kW,
2017-01-07 06:13:29+00:00,,T07,External power ref.:2000kW,
2017-01-07 06:43:29+00:00,,T07,External power ref.:2000kW,
2017-01-07 06:55:25+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-01-07 07:13:29+00:00,,T07,External power ref.:2000kW,
2017-01-07 07:43:28+00:00,,T07,External power ref.:2000kW,
2017-01-07 07:49:18+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-01-07 08:13:29+00:00,,T07,External power ref.:2000kW,
2017-01-07 08:43:28+00:00,,T07,External power ref.:2000kW,
2017-01-07 09:13:28+00:00,,T07,External power ref.:2000kW,
2017-01-07 09:43:28+00:00,,T07,External power ref.:2000kW,
2017-01-07 10:13:28+00:00,,T07,External power ref.:2000kW,
2017-01-07 10:43:27+00:00,,T07,External power ref.:2000kW,
2017-01-07 11:13:27+00:00,,T07,External power ref.:2000kW,
2017-01-07 11:43:27+00:00,,T07,External power ref.:2000kW,
2017-01-07 12:04:02+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-01-07 12:13:27+00:00,,T07,External power ref.:2000kW,
2017-01-07 12:43:26+00:00,,T07,External power ref.:2000kW,
2017-01-07 13:13:26+00:00,,T07,External power ref.:2000kW,
2017-01-07 13:43:26+00:00,,T07,External power ref.:2000kW,
2017-01-07 14:13:26+00:00,,T07,External power ref.:2000kW,
2017-01-07 14:43:25+00:00,,T07,External power ref.:2000kW,
2017-01-07 15:13:25+00:00,,T07,External power ref.:2000kW,
2017-01-07 15:19:44+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-01-07 15:43:25+00:00,,T07,External power ref.:2000kW,
2017-01-07 16:07:29+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-01-07 16:13:25+00:00,,T07,External power ref.:2000kW,
2017-01-07 16:43:24+00:00,,T07,External power ref.:2000kW,
2017-01-07 17:13:25+00:00,,T07,External power ref.:2000kW,
2017-01-07 17:37:43+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-01-07 17:43:25+00:00,,T07,External power ref.:2000kW,
2017-01-07 18:13:24+00:00,,T07,External power ref.:2000kW,
2017-01-07 18:43:24+00:00,,T07,External power ref.:2000kW,
2017-01-07 18:56:48+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-01-07 19:13:24+00:00,,T07,External power ref.:2000kW,
2017-01-07 19:34:31+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-01-07 19:43:24+00:00,,T07,External power ref.:2000kW,
2017-01-07 20:13:23+00:00,,T07,External power ref.:2000kW,
2017-01-07 20:43:23+00:00,,T07,External power ref.:2000kW,
2017-01-07 21:13:23+00:00,,T07,External power ref.:2000kW,
2017-01-07 21:43:23+00:00,,T07,External power ref.:2000kW,
2017-01-07 22:13:22+00:00,,T07,External power ref.:2000kW,
2017-01-07 22:23:15+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 51Â°C",
2017-01-07 22:43:22+00:00,,T07,External power ref.:2000kW,
2017-01-07 23:13:21+00:00,,T07,External power ref.:2000kW,
2017-01-07 23:43:21+00:00,,T07,External power ref.:2000kW,
2017-01-08 00:13:21+00:00,,T07,External power ref.:2000kW,
2017-01-08 00:43:21+00:00,,T07,External power ref.:2000kW,
2017-01-08 01:13:20+00:00,,T07,External power ref.:2000kW,
2017-01-08 01:43:20+00:00,,T07,External power ref.:2000kW,
2017-01-08 02:13:20+00:00,,T07,External power ref.:2000kW,
2017-01-08 02:33:48+00:00,,T07,"HV Trafo. vent. 0, temp:  2Â°C",
2017-01-08 02:43:20+00:00,,T07,External power ref.:2000kW,
2017-01-08 03:13:20+00:00,,T07,External power ref.:2000kW,
2017-01-08 03:43:20+00:00,,T07,External power ref.:2000kW,
2017-01-08 04:13:19+00:00,,T07,External power ref.:2000kW,
2017-01-08 04:43:19+00:00,,T07,External power ref.:2000kW,
2017-01-08 05:13:19+00:00,,T07,External power ref.:2000kW,
2017-01-08 05:43:19+00:00,,T07,External power ref.:2000kW,
2017-01-08 06:13:19+00:00,,T07,External power ref.:2000kW,
2017-01-08 06:43:18+00:00,,T07,External power ref.:2000kW,
2017-01-08 06:47:01+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-01-08 07:13:18+00:00,,T07,External power ref.:2000kW,
2017-01-08 07:43:17+00:00,,T07,External power ref.:2000kW,
2017-01-08 08:13:17+00:00,,T07,External power ref.:2000kW,
2017-01-08 08:43:17+00:00,,T07,External power ref.:2000kW,
2017-01-08 09:13:17+00:00,,T07,External power ref.:2000kW,
2017-01-08 09:43:17+00:00,,T07,External power ref.:2000kW,
2017-01-08 10:13:16+00:00,,T07,External power ref.:2000kW,
2017-01-08 10:43:16+00:00,,T07,External power ref.:2000kW,
2017-01-08 11:13:16+00:00,,T07,External power ref.:2000kW,
2017-01-08 11:43:16+00:00,,T07,External power ref.:2000kW,
2017-01-08 12:13:15+00:00,,T07,External power ref.:2000kW,
2017-01-08 12:43:15+00:00,,T07,External power ref.:2000kW,
2017-01-08 13:13:15+00:00,,T07,External power ref.:2000kW,
2017-01-08 13:43:15+00:00,,T07,External power ref.:2000kW,
2017-01-08 14:13:15+00:00,,T07,External power ref.:2000kW,
2017-01-08 14:43:14+00:00,,T07,External power ref.:2000kW,
2017-01-08 15:13:14+00:00,,T07,External power ref.:2000kW,
2017-01-08 15:43:14+00:00,,T07,External power ref.:2000kW,
2017-01-08 16:13:14+00:00,,T07,External power ref.:2000kW,
2017-01-08 16:32:30+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-01-08 16:43:13+00:00,,T07,External power ref.:2000kW,
2017-01-08 17:13:13+00:00,,T07,External power ref.:2000kW,
2017-01-08 17:43:13+00:00,,T07,External power ref.:2000kW,
2017-01-08 18:09:40+00:00,,T07,"Gen. int. vent. 1, temp: 54Â°C",
2017-01-08 18:09:58+00:00,,T07,Generator 1 in,
2017-01-08 18:10:19+00:00,,T07,External power ref.:2000kW,
2017-01-08 18:28:09+00:00,,T07,Generator 1 in,
2017-01-08 18:43:35+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-01-08 18:51:53+00:00,,T07,Generator 1 in,
2017-01-08 18:52:01+00:00,,T07,External power ref.:2000kW,
2017-01-08 19:22:01+00:00,,T07,External power ref.:2000kW,
2017-01-08 19:52:01+00:00,,T07,External power ref.:2000kW,
2017-01-08 21:39:29+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-08 21:39:29+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-09 02:31:31+00:00,,T07,"Gen SlipR. Heat:  1, t:  15Â°C",
2017-01-09 02:31:31+00:00,,T07,Heating slipring time  599 Sec,
2017-01-09 03:32:20+00:00,,T07,"Gen SlipR. Heat:  1, t:  14Â°C",
2017-01-09 03:32:20+00:00,,T07,Heating slipring time  629 Sec,
2017-01-09 03:50:16+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 34Â°C",
2017-01-09 03:53:37+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 04:07:35+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 04:36:32+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 05:02:19+00:00,,T07,Generator 1 in,
2017-01-09 05:02:38+00:00,,T07,External power ref.:2000kW,
2017-01-09 05:23:19+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 05:59:46+00:00,,T07,Generator 1 in,
2017-01-09 06:00:01+00:00,,T07,External power ref.:2000kW,
2017-01-09 06:11:44+00:00,,T07,Generator 1 in,
2017-01-09 06:12:02+00:00,,T07,External power ref.:2000kW,
2017-01-09 06:22:14+00:00,,T07,Accumulator test done -> OK,
2017-01-09 06:44:47+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 06:49:15+00:00,,T07,Generator 1 in,
2017-01-09 06:49:30+00:00,,T07,External power ref.:2000kW,
2017-01-09 07:19:27+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 07:26:41+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 07:29:40+00:00,,T07,Generator 1 in,
2017-01-09 07:29:51+00:00,,T07,External power ref.:2000kW,
2017-01-09 08:13:36+00:00,,T07,Generator 1 in,
2017-01-09 08:13:54+00:00,,T07,External power ref.:2000kW,
2017-01-09 08:18:44+00:00,,T07,Generator 1 in,
2017-01-09 08:52:55+00:00,,T07,Generator 1 in,
2017-01-09 08:53:08+00:00,,T07,External power ref.:2000kW,
2017-01-09 09:11:08+00:00,,T07,Generator 1 in,
2017-01-09 09:11:26+00:00,,T07,External power ref.:2000kW,
2017-01-09 09:18:37+00:00,,T07,Generator 1 in,
2017-01-09 09:36:12+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 41Â°C",
2017-01-09 09:47:07+00:00,,T07,Generator 1 in,
2017-01-09 09:47:27+00:00,,T07,External power ref.:2000kW,
2017-01-09 09:55:08+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 09:57:50+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 11:08:28+00:00,,T07,Generator 1 in,
2017-01-09 11:08:43+00:00,,T07,External power ref.:2000kW,
2017-01-09 11:18:21+00:00,,T07,Generator 1 in,
2017-01-09 11:27:52+00:00,,T07,Generator 1 in,
2017-01-09 12:00:22+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-09 13:44:43+00:00,,T07,Running up timeout,
2017-01-09 14:40:49+00:00,,T07,"Nac.vent.0, nac/gear: 23/ 36Â°C",
2017-01-09 16:22:51+00:00,,T07,"Nac.vent.1, nac/gear: 27/ 35Â°C",
2017-01-09 16:32:48+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-09 21:01:48+00:00,,T07,Heating slipring time  554 Sec,
2017-01-09 21:01:48+00:00,,T07,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-01-09 22:27:38+00:00,,T07,"Gen SlipR. Heat:  1, t:  16Â°C",
2017-01-09 22:27:38+00:00,,T07,Heating slipring time  569 Sec,
2017-01-09 23:37:09+00:00,,T07,Heating slipring time  584 Sec,
2017-01-09 23:37:09+00:00,,T07,"Gen SlipR. Heat:  1, t:  15Â°C",
2017-01-09 23:45:38+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 31Â°C",
2017-01-10 03:22:15+00:00,,T07,"Gen SlipR. Heat:  1, t:  18Â°C",
2017-01-10 03:22:15+00:00,,T07,Heating slipring time  554 Sec,
2017-01-10 04:22:56+00:00,,T07,Heating slipring time  644 Sec,
2017-01-10 04:22:56+00:00,,T07,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-01-10 05:33:40+00:00,,T07,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-01-10 05:33:40+00:00,,T07,Heating slipring time  614 Sec,
2017-01-10 06:43:56+00:00,,T07,Heating slipring time  673 Sec,
2017-01-10 06:43:56+00:00,,T07,"Gen SlipR. Heat:  1, t:  16Â°C",
2017-01-10 07:55:10+00:00,,T07,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-01-10 07:55:10+00:00,,T07,Heating slipring time  629 Sec,
2017-01-10 09:05:41+00:00,,T07,Heating slipring time  599 Sec,
2017-01-10 09:05:41+00:00,,T07,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-01-10 10:15:41+00:00,,T07,Heating slipring time  614 Sec,
2017-01-10 10:15:41+00:00,,T07,"Gen SlipR. Heat:  1, t:  18Â°C",
2017-01-10 12:01:14+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 27Â°C",
2017-01-10 12:20:20+00:00,,T07,Generator 1 in,
2017-01-10 12:20:35+00:00,,T07,External power ref.:2000kW,
2017-01-10 12:35:48+00:00,,T07,Generator 1 in,
2017-01-10 12:35:59+00:00,,T07,External power ref.:2000kW,
2017-01-10 13:05:58+00:00,,T07,External power ref.:2000kW,
2017-01-10 13:23:21+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-10 13:23:21+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-10 13:35:58+00:00,,T07,External power ref.:2000kW,
2017-01-10 14:05:58+00:00,,T07,External power ref.:2000kW,
2017-01-10 14:35:58+00:00,,T07,External power ref.:2000kW,
2017-01-10 14:54:04+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-01-10 15:05:57+00:00,,T07,External power ref.:2000kW,
2017-01-10 15:35:57+00:00,,T07,External power ref.:2000kW,
2017-01-10 16:05:57+00:00,,T07,External power ref.:2000kW,
2017-01-10 16:16:23+00:00,,T07,"Gen. int. vent. 2, temp: 70Â°C",
2017-01-10 16:35:57+00:00,,T07,External power ref.:2000kW,
2017-01-10 17:05:56+00:00,,T07,External power ref.:2000kW,
2017-01-10 17:35:56+00:00,,T07,External power ref.:2000kW,
2017-01-10 18:05:56+00:00,,T07,External power ref.:2000kW,
2017-01-10 18:35:56+00:00,,T07,External power ref.:2000kW,
2017-01-10 19:05:56+00:00,,T07,External power ref.:2000kW,
2017-01-10 19:35:55+00:00,,T07,External power ref.:2000kW,
2017-01-10 20:05:55+00:00,,T07,External power ref.:2000kW,
2017-01-10 20:35:55+00:00,,T07,External power ref.:2000kW,
2017-01-10 21:05:55+00:00,,T07,External power ref.:2000kW,
2017-01-10 21:33:16+00:00,,T07,"Gen. int. vent. 1, temp: 54Â°C",
2017-01-10 21:35:54+00:00,,T07,External power ref.:2000kW,
2017-01-10 21:48:53+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-01-10 21:54:29+00:00,,T07,Generator 1 in,
2017-01-10 21:54:40+00:00,,T07,External power ref.:2000kW,
2017-01-10 22:24:39+00:00,,T07,External power ref.:2000kW,
2017-01-10 22:29:13+00:00,,T07,Accumulator test done -> OK,
2017-01-10 22:45:23+00:00,,T07,Generator 1 in,
2017-01-10 22:45:32+00:00,,T07,External power ref.:2000kW,
2017-01-10 23:15:31+00:00,,T07,External power ref.:2000kW,
2017-01-10 23:56:34+00:00,,T07,Generator 1 in,
2017-01-10 23:56:55+00:00,,T07,External power ref.:2000kW,
2017-01-11 00:16:28+00:00,,T07,Generator 1 in,
2017-01-11 00:16:43+00:00,,T07,External power ref.:2000kW,
2017-01-11 00:27:23+00:00,,T07,Generator 1 in,
2017-01-11 00:27:33+00:00,,T07,External power ref.:2000kW,
2017-01-11 00:36:47+00:00,,T07,Generator 1 in,
2017-01-11 00:36:58+00:00,,T07,External power ref.:2000kW,
2017-01-11 01:05:26+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 01:05:26+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-11 01:06:57+00:00,,T07,External power ref.:2000kW,
2017-01-11 01:08:58+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 01:13:12+00:00,,T07,Generator 1 in,
2017-01-11 01:13:19+00:00,,T07,External power ref.:2000kW,
2017-01-11 01:43:19+00:00,,T07,External power ref.:2000kW,
2017-01-11 02:13:19+00:00,,T07,External power ref.:2000kW,
2017-01-11 02:20:18+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-11 02:21:23+00:00,,T07,Generator 1 in,
2017-01-11 02:21:41+00:00,,T07,External power ref.:2000kW,
2017-01-11 02:51:41+00:00,,T07,External power ref.:2000kW,
2017-01-11 02:55:50+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-11 02:55:51+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 03:26:59+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 03:59:17+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-11 03:59:17+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-11 05:00:10+00:00,,T07,Running up timeout,
2017-01-11 05:05:07+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 05:06:37+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 05:07:01+00:00,,T07,Generator 1 in,
2017-01-11 05:07:21+00:00,,T07,External power ref.:2000kW,
2017-01-11 05:25:49+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 05:28:10+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 05:30:21+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 05:36:12+00:00,,T07,Generator 1 in,
2017-01-11 05:37:21+00:00,,T07,External power ref.:2000kW,
2017-01-11 05:58:18+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 06:25:34+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 07:03:16+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 07:04:59+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-11 07:41:53+00:00,,T07,Generator 1 in,
2017-01-11 07:42:04+00:00,,T07,External power ref.:2000kW,
2017-01-11 08:10:34+00:00,,T07,Generator 1 in,
2017-01-11 08:10:55+00:00,,T07,External power ref.:2000kW,
2017-01-11 08:17:25+00:00,,T07,Generator 1 in,
2017-01-11 08:31:07+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-11 08:31:07+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-11 08:39:18+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 41Â°C",
2017-01-11 08:40:54+00:00,,T07,External power ref.:2000kW,
2017-01-11 09:49:35+00:00,,T07,Generator 1 in,
2017-01-11 09:49:49+00:00,,T07,External power ref.:2000kW,
2017-01-11 10:04:32+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-11 10:04:32+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-11 10:21:05+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 40Â°C",
2017-01-11 11:13:11+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-11 11:13:12+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 11:20:56+00:00,,T07,Generator 1 in,
2017-01-11 11:21:17+00:00,,T07,External power ref.:2000kW,
2017-01-11 12:12:09+00:00,,T07,Generator 1 in,
2017-01-11 12:12:22+00:00,,T07,External power ref.:2000kW,
2017-01-11 12:42:22+00:00,,T07,External power ref.:2000kW,
2017-01-11 12:49:52+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-11 12:49:52+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-11 13:12:22+00:00,,T07,External power ref.:2000kW,
2017-01-11 13:42:21+00:00,,T07,External power ref.:2000kW,
2017-01-11 14:09:44+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-01-11 14:12:21+00:00,,T07,External power ref.:2000kW,
2017-01-11 14:24:04+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 14:27:26+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 14:42:21+00:00,,T07,External power ref.:2000kW,
2017-01-11 14:44:26+00:00,,T07,"Nac.vent.0, nac/gear: 25/ 46Â°C",
2017-01-11 14:46:42+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 47Â°C",
2017-01-11 15:09:55+00:00,,T07,"Nac.vent.0, nac/gear: 25/ 46Â°C",
2017-01-11 15:12:21+00:00,,T07,External power ref.:2000kW,
2017-01-11 15:12:23+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:13:00+00:00,,T07,Generator 1 in,
2017-01-11 15:13:33+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:14:44+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:18:36+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:19:37+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:22:08+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:24:20+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:24:31+00:00,,T07,Generator 1 in,
2017-01-11 15:28:42+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:29:43+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:30:54+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:40:28+00:00,,T07,Generator 1 in,
2017-01-11 15:40:39+00:00,,T07,External power ref.:2000kW,
2017-01-11 15:42:20+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:45:22+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:46:20+00:00,,T07,Generator 1 in,
2017-01-11 15:49:55+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:52:06+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:52:46+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 15:58:10+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-11 16:04:56+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-01-11 16:07:17+00:00,,T07,Generator 1 in,
2017-01-11 16:07:29+00:00,,T07,External power ref.:2000kW,
2017-01-11 16:08:21+00:00,,T07,"Nac.vent.1, nac/gear: 27/ 47Â°C",
2017-01-11 16:37:29+00:00,,T07,External power ref.:2000kW,
2017-01-11 16:49:18+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-11 17:07:29+00:00,,T07,External power ref.:2000kW,
2017-01-11 18:37:11+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-11 18:41:47+00:00,,T07,Generator 1 in,
2017-01-11 18:42:06+00:00,,T07,External power ref.:2000kW,
2017-01-11 19:06:55+00:00,,T07,Generator 1 in,
2017-01-11 19:07:17+00:00,,T07,External power ref.:2000kW,
2017-01-11 19:37:16+00:00,,T07,External power ref.:2000kW,
2017-01-11 20:07:16+00:00,,T07,External power ref.:2000kW,
2017-01-11 20:37:16+00:00,,T07,External power ref.:2000kW,
2017-01-11 20:58:04+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-01-11 21:07:16+00:00,,T07,External power ref.:2000kW,
2017-01-11 21:17:35+00:00,,T07,"Gen. int. vent. 2, temp: 70Â°C",
2017-01-11 21:37:15+00:00,,T07,External power ref.:2000kW,
2017-01-11 22:07:16+00:00,,T07,External power ref.:2000kW,
2017-01-11 22:37:16+00:00,,T07,External power ref.:2000kW,
2017-01-11 23:07:15+00:00,,T07,External power ref.:2000kW,
2017-01-11 23:18:47+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-01-11 23:37:15+00:00,,T07,External power ref.:2000kW,
2017-01-12 00:07:15+00:00,,T07,External power ref.:2000kW,
2017-01-12 00:37:15+00:00,,T07,External power ref.:2000kW,
2017-01-12 01:07:15+00:00,,T07,External power ref.:2000kW,
2017-01-12 01:37:14+00:00,,T07,External power ref.:2000kW,
2017-01-12 02:07:14+00:00,,T07,External power ref.:2000kW,
2017-01-12 02:37:14+00:00,,T07,External power ref.:2000kW,
2017-01-12 03:07:14+00:00,,T07,External power ref.:2000kW,
2017-01-12 03:37:14+00:00,,T07,External power ref.:2000kW,
2017-01-12 04:07:13+00:00,,T07,External power ref.:2000kW,
2017-01-12 04:37:13+00:00,,T07,External power ref.:2000kW,
2017-01-12 05:07:12+00:00,,T07,External power ref.:2000kW,
2017-01-12 05:37:12+00:00,,T07,External power ref.:2000kW,
2017-01-12 06:07:12+00:00,,T07,External power ref.:2000kW,
2017-01-12 06:37:11+00:00,,T07,External power ref.:2000kW,
2017-01-12 07:01:57+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-01-12 07:07:11+00:00,,T07,External power ref.:2000kW,
2017-01-12 07:37:11+00:00,,T07,External power ref.:2000kW,
2017-01-12 08:07:11+00:00,,T07,External power ref.:2000kW,
2017-01-12 08:37:11+00:00,,T07,External power ref.:2000kW,
2017-01-12 08:53:18+00:00,,T07,"Gen. int. vent. 1, temp: 54Â°C",
2017-01-12 08:54:51+00:00,,T07,Generator 1 in,
2017-01-12 09:07:11+00:00,,T07,External power ref.:2000kW,
2017-01-12 09:10:09+00:00,,T07,Generator 1 in,
2017-01-12 09:10:30+00:00,,T07,External power ref.:2000kW,
2017-01-12 09:40:30+00:00,,T07,External power ref.:2000kW,
2017-01-12 10:10:30+00:00,,T07,External power ref.:2000kW,
